Date,Open ,High,Low,Close,Volume
20170728,38010,38010,37890,37945,10
20170729,37955,37970,37925,37960,8
20170730,37980,38100,37940,38065,10
20170731,38095,38140,38057,38075,10
20170801,38085,38205,38075,38190,10
20170802,38225,38250,38165,38190,10
20170803,38220,38285,38200,38285,9
20170804,38310,38385,38295,38340,9
20170805,38335,38355,38325,38345,8
20170806,38340,38345,38240,38245,10
20170807,38280,38285,38107,38150,10
20170808,38145,38150,38060,38080,10
20170809,38075,38120,38050,38090,11
20170810,38095,38110,38065,38080,10
20170811,38060,38105,38060,38085,8
20170812,38090,38140,38085,38110,9
20170813,38125,38130,38095,38100,9
20170814,38115,38115,38070,38105,10
20170815,38107,38120,38087,38100,9
20170816,38105,38175,38098,38155,8
20170817,38170,38200,38160,38165,10
20170818,38140,38170,38137,38160,6
20170819,38155,38160,38145,38160,6
20170820,38175,38260,38175,38225,10
20170821,38240,38265,38220,38250,7
20170822,38260,38297,38257,38270,10
20170823,38288,38310,38270,38275,9
20170824,38295,38365,38295,38365,10
20170825,38370,38400,38360,38390,8
20170826,38385,38390,38380,38380,4
20170827,38415,38565,38415,38555,10
20170828,38590,38775,38560,38580,10
20170829,38590,38630,38535,38555,10
20170830,38560,38810,38555,38795,10
20170831,38800,38830,38725,38770,10
20170901,38760,38780,38758,38770,7
20170902,38775,38775,38765,38775,4
20170903,38810,38980,38810,38875,10
20170904,38895,38995,38895,38930,10
20170905,38965,38980,38800,38800,10
20170906,38830,38895,38780,38865,10
20170907,38945,39058,38930,39040,10
20170908,39070,39140,39070,39085,9
20170909,39080,39105,39075,39075,8
20170910,39070,39095,39065,39080,4
20170911,39120,39135,38955,38960,10
20170912,38980,39050,38945,39025,10
20170926,39085,39090,39035,39070,8
20170927,39125,39170,39010,39010,9
20170928,39150,39230,39120,39210,9
