<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.02.14	19:00:00	1.08505	1.08579	1.08372	1.08402	2258	0	30
2020.02.14	20:00:00	1.08400	1.08424	1.08316	1.08347	1416	0	30
2020.02.14	21:00:00	1.08348	1.08451	1.08344	1.08411	1035	0	30
2020.02.14	22:00:00	1.08417	1.08444	1.08405	1.08410	734	0	30
2020.02.14	23:00:00	1.08411	1.08412	1.08361	1.08373	667	0	30
2020.02.17	01:00:00	1.08396	1.08408	1.08351	1.08379	822	0	30
2020.02.17	02:00:00	1.08377	1.08392	1.08350	1.08377	1052	0	30
2020.02.17	03:00:00	1.08379	1.08405	1.08339	1.08359	699	0	30
2020.02.17	04:00:00	1.08360	1.08364	1.08324	1.08340	656	0	30
2020.02.17	05:00:00	1.08341	1.08384	1.08341	1.08381	549	0	30
2020.02.17	06:00:00	1.08383	1.08390	1.08361	1.08368	453	0	30
2020.02.17	07:00:00	1.08367	1.08395	1.08363	1.08375	475	0	30
2020.02.17	08:00:00	1.08374	1.08388	1.08363	1.08377	392	0	30
2020.02.17	09:00:00	1.08376	1.08403	1.08363	1.08375	589	0	30
2020.02.17	10:00:00	1.08374	1.08384	1.08328	1.08374	780	0	30
2020.02.17	11:00:00	1.08375	1.08412	1.08363	1.08382	1223	0	30
2020.02.17	12:00:00	1.08383	1.08497	1.08360	1.08436	1411	0	30
2020.02.17	13:00:00	1.08432	1.08460	1.08412	1.08442	1258	0	30
2020.02.17	14:00:00	1.08441	1.08469	1.08397	1.08403	1010	0	30
2020.02.17	15:00:00	1.08402	1.08413	1.08347	1.08374	1149	0	30
2020.02.17	16:00:00	1.08373	1.08384	1.08309	1.08374	1058	0	30
2020.02.17	17:00:00	1.08371	1.08394	1.08338	1.08375	1074	0	30
2020.02.17	18:00:00	1.08376	1.08400	1.08323	1.08336	997	0	30
2020.02.17	19:00:00	1.08337	1.08361	1.08279	1.08348	1246	0	30
2020.02.17	20:00:00	1.08350	1.08387	1.08319	1.08353	737	0	30
2020.02.17	21:00:00	1.08352	1.08354	1.08296	1.08305	594	0	30
2020.02.17	22:00:00	1.08306	1.08331	1.08288	1.08326	408	0	30
2020.02.17	23:00:00	1.08327	1.08343	1.08322	1.08324	476	0	30
2020.02.18	00:00:00	1.08324	1.08341	1.08305	1.08336	804	0	30
2020.02.18	01:00:00	1.08337	1.08365	1.08321	1.08353	969	0	30
2020.02.18	02:00:00	1.08358	1.08365	1.08338	1.08349	757	0	30
2020.02.18	03:00:00	1.08349	1.08357	1.08271	1.08305	711	0	30
2020.02.18	04:00:00	1.08304	1.08304	1.08238	1.08261	1151	0	30
2020.02.18	05:00:00	1.08262	1.08267	1.08217	1.08235	797	0	30
2020.02.18	06:00:00	1.08234	1.08326	1.08227	1.08307	677	0	30
2020.02.18	07:00:00	1.08305	1.08327	1.08298	1.08313	437	0	30
2020.02.18	08:00:00	1.08312	1.08314	1.08289	1.08302	298	0	30
2020.02.18	09:00:00	1.08299	1.08354	1.08295	1.08333	567	0	30
2020.02.18	10:00:00	1.08332	1.08355	1.08271	1.08340	1222	0	30
2020.02.18	11:00:00	1.08339	1.08360	1.08252	1.08282	2168	0	30
2020.02.18	12:00:00	1.08281	1.08303	1.08233	1.08287	1939	0	30
2020.02.18	13:00:00	1.08288	1.08293	1.08202	1.08227	1854	0	30
2020.02.18	14:00:00	1.08231	1.08357	1.08213	1.08322	2410	0	30
2020.02.18	15:00:00	1.08320	1.08328	1.08160	1.08170	1819	0	30
2020.02.18	16:00:00	1.08173	1.08178	1.08096	1.08110	1940	0	30
2020.02.18	17:00:00	1.08111	1.08119	1.07841	1.07917	3440	0	30
2020.02.18	18:00:00	1.07918	1.08166	1.07905	1.08155	2931	0	30
2020.02.18	19:00:00	1.08156	1.08246	1.08115	1.08163	2865	0	30
2020.02.18	20:00:00	1.08162	1.08162	1.08078	1.08078	1393	0	30
2020.02.18	21:00:00	1.08074	1.08079	1.07993	1.08010	1131	0	30
2020.02.18	22:00:00	1.08007	1.08028	1.07965	1.07976	898	0	30
2020.02.18	23:00:00	1.07980	1.07981	1.07896	1.07898	864	0	30
2020.02.19	00:00:00	1.07898	1.07952	1.07895	1.07911	695	0	30
2020.02.19	01:00:00	1.07911	1.07932	1.07886	1.07918	754	0	30
2020.02.19	02:00:00	1.07919	1.07949	1.07912	1.07946	863	0	30
2020.02.19	03:00:00	1.07948	1.07960	1.07915	1.07947	528	0	30
2020.02.19	04:00:00	1.07948	1.08008	1.07947	1.07991	639	0	30
2020.02.19	05:00:00	1.07993	1.08024	1.07987	1.07990	714	0	30
2020.02.19	06:00:00	1.07989	1.08004	1.07972	1.08003	468	0	30
2020.02.19	07:00:00	1.08004	1.08004	1.07965	1.07971	316	0	30
2020.02.19	08:00:00	1.07971	1.07972	1.07946	1.07948	376	0	30
2020.02.19	09:00:00	1.07947	1.07951	1.07902	1.07942	586	0	30
2020.02.19	10:00:00	1.07939	1.08003	1.07935	1.07992	965	0	30
2020.02.19	11:00:00	1.07991	1.08040	1.07951	1.08028	1487	0	30
2020.02.19	12:00:00	1.08029	1.08067	1.08001	1.08009	1898	0	30
2020.02.19	13:00:00	1.08010	1.08047	1.07975	1.07985	1633	0	30
2020.02.19	14:00:00	1.07984	1.08040	1.07919	1.07928	1401	0	30
2020.02.19	15:00:00	1.07929	1.07983	1.07833	1.07979	1904	0	30
2020.02.19	16:00:00	1.07980	1.08025	1.07948	1.07981	1794	0	30
2020.02.19	17:00:00	1.07982	1.07983	1.07868	1.07918	2691	0	30
2020.02.19	18:00:00	1.07919	1.07935	1.07823	1.07829	2897	0	30
2020.02.19	19:00:00	1.07828	1.07964	1.07809	1.07948	2814	0	30
2020.02.19	20:00:00	1.07947	1.07975	1.07848	1.07910	2064	0	30
2020.02.19	21:00:00	1.07915	1.07946	1.07888	1.07914	1135	0	30
2020.02.19	22:00:00	1.07915	1.07977	1.07906	1.07969	1413	0	30
2020.02.19	23:00:00	1.07970	1.08048	1.07945	1.08027	1537	0	30
2020.02.20	00:00:00	1.08027	1.08105	1.08013	1.08082	1348	0	30
2020.02.20	01:00:00	1.08085	1.08091	1.08029	1.08063	933	0	30
2020.02.20	02:00:00	1.08062	1.08081	1.08048	1.08070	586	0	30
2020.02.20	03:00:00	1.08072	1.08140	1.08033	1.08103	1089	0	30
2020.02.20	04:00:00	1.08102	1.08120	1.08039	1.08048	1187	0	30
2020.02.20	05:00:00	1.08047	1.08055	1.07965	1.07987	1311	0	30
2020.02.20	06:00:00	1.07988	1.07997	1.07904	1.07976	1523	0	30
2020.02.20	07:00:00	1.07975	1.07985	1.07945	1.07958	709	0	30
2020.02.20	08:00:00	1.07959	1.07978	1.07947	1.07948	448	0	30
2020.02.20	09:00:00	1.07948	1.07964	1.07915	1.07919	708	0	30
2020.02.20	10:00:00	1.07920	1.07921	1.07765	1.07843	1867	0	30
2020.02.20	11:00:00	1.07841	1.07929	1.07825	1.07903	2268	0	30
2020.02.20	12:00:00	1.07905	1.08042	1.07888	1.08033	1942	0	30
2020.02.20	13:00:00	1.08028	1.08049	1.07907	1.07912	2038	0	30
2020.02.20	14:00:00	1.07913	1.07967	1.07862	1.07908	1839	0	30
2020.02.20	15:00:00	1.07909	1.07963	1.07890	1.07901	2116	0	30
2020.02.20	16:00:00	1.07905	1.07915	1.07845	1.07880	785	0	30
2020.02.20	20:00:00	1.08008	1.08014	1.07983	1.08001	282	0	30
2020.02.20	21:00:00	1.08000	1.08009	1.07897	1.07928	1805	0	30
2020.02.20	22:00:00	1.07930	1.07935	1.07883	1.07932	1151	0	30
2020.02.20	23:00:00	1.07933	1.07934	1.07836	1.07855	1253	0	30
2020.02.21	00:00:00	1.07855	1.07886	1.07838	1.07843	740	0	30
2020.02.21	01:00:00	1.07844	1.07860	1.07817	1.07849	1209	0	30
2020.02.21	02:00:00	1.07837	1.07875	1.07831	1.07868	674	0	30
2020.02.21	03:00:00	1.07869	1.07904	1.07860	1.07869	686	0	30
2020.02.21	04:00:00	1.07871	1.07922	1.07859	1.07911	882	0	30
2020.02.21	05:00:00	1.07910	1.07924	1.07873	1.07873	1129	0	30
2020.02.21	06:00:00	1.07872	1.07912	1.07864	1.07884	758	0	30
2020.02.21	07:00:00	1.07888	1.07923	1.07880	1.07913	625	0	30
2020.02.21	08:00:00	1.07914	1.07936	1.07905	1.07924	448	0	30
2020.02.21	09:00:00	1.07924	1.07933	1.07902	1.07904	487	0	30
2020.02.21	10:00:00	1.07903	1.07958	1.07883	1.07946	1171	0	30
2020.02.21	11:00:00	1.07947	1.08038	1.07890	1.07991	3089	0	30
2020.02.21	12:00:00	1.08054	1.08189	1.08042	1.08144	3880	0	30
2020.02.21	13:00:00	1.08142	1.08168	1.07949	1.08002	2166	0	30
2020.02.21	14:00:00	1.08001	1.08041	1.07940	1.08028	1496	0	30
2020.02.21	15:00:00	1.08029	1.08055	1.07988	1.08012	1888	0	30
2020.02.21	16:00:00	1.08011	1.08020	1.07951	1.07997	2061	0	30
2020.02.21	17:00:00	1.08000	1.08111	1.07993	1.08068	2029	0	30
2020.02.21	18:00:00	1.08067	1.08575	1.08064	1.08567	5171	0	30
2020.02.21	19:00:00	1.08563	1.08623	1.08456	1.08542	3802	0	30
2020.02.21	20:00:00	1.08543	1.08587	1.08474	1.08575	1939	0	30
2020.02.21	21:00:00	1.08577	1.08603	1.08526	1.08550	1305	0	30
2020.02.21	22:00:00	1.08553	1.08579	1.08514	1.08548	946	0	30
2020.02.21	23:00:00	1.08546	1.08566	1.08510	1.08518	891	0	30
2020.02.24	01:00:00	1.08248	1.08315	1.08179	1.08306	1995	0	30
2020.02.24	02:00:00	1.08307	1.08407	1.08269	1.08348	1745	0	30
2020.02.24	03:00:00	1.08349	1.08411	1.08324	1.08409	1487	0	30
2020.02.24	04:00:00	1.08410	1.08411	1.08233	1.08242	1612	0	30
2020.02.24	05:00:00	1.08243	1.08286	1.08234	1.08264	1054	0	30
2020.02.24	06:00:00	1.08263	1.08274	1.08207	1.08221	1194	0	30
2020.02.24	07:00:00	1.08222	1.08228	1.08199	1.08199	557	0	30
2020.02.24	08:00:00	1.08199	1.08206	1.08166	1.08173	472	0	30
2020.02.24	09:00:00	1.08173	1.08202	1.08136	1.08178	923	0	30
2020.02.24	10:00:00	1.08176	1.08194	1.08038	1.08141	2312	0	30
2020.02.24	11:00:00	1.08140	1.08272	1.08107	1.08269	3019	0	30
2020.02.24	12:00:00	1.08268	1.08407	1.08157	1.08202	3681	0	30
2020.02.24	13:00:00	1.08201	1.08252	1.08126	1.08134	3052	0	30
2020.02.24	14:00:00	1.08133	1.08219	1.08117	1.08209	2319	0	30
2020.02.24	15:00:00	1.08206	1.08269	1.08153	1.08262	2217	0	30
2020.02.24	16:00:00	1.08263	1.08263	1.08132	1.08199	2661	0	30
2020.02.24	17:00:00	1.08200	1.08358	1.08118	1.08323	2990	0	30
2020.02.24	18:00:00	1.08326	1.08571	1.08258	1.08567	4874	0	30
2020.02.24	19:00:00	1.08566	1.08624	1.08446	1.08591	4126	0	30
2020.02.24	20:00:00	1.08592	1.08670	1.08508	1.08604	3491	0	30
2020.02.24	21:00:00	1.08605	1.08708	1.08587	1.08667	2566	0	30
2020.02.24	22:00:00	1.08668	1.08673	1.08508	1.08530	1844	0	30
2020.02.24	23:00:00	1.08532	1.08532	1.08400	1.08476	2792	0	30
2020.02.25	00:00:00	1.08476	1.08556	1.08470	1.08513	1658	0	30
2020.02.25	01:00:00	1.08516	1.08545	1.08489	1.08533	918	0	30
2020.02.25	02:00:00	1.08530	1.08548	1.08479	1.08488	1412	0	30
2020.02.25	03:00:00	1.08489	1.08524	1.08469	1.08505	1586	0	30
2020.02.25	04:00:00	1.08506	1.08566	1.08437	1.08552	1418	0	30
2020.02.25	05:00:00	1.08553	1.08619	1.08551	1.08580	1566	0	30
2020.02.25	06:00:00	1.08582	1.08653	1.08580	1.08650	1403	0	30
2020.02.25	07:00:00	1.08649	1.08663	1.08596	1.08598	830	0	30
2020.02.25	08:00:00	1.08597	1.08616	1.08541	1.08542	609	0	30
2020.02.25	09:00:00	1.08543	1.08547	1.08481	1.08538	1389	0	30
2020.02.25	10:00:00	1.08537	1.08563	1.08464	1.08526	2299	0	30
2020.02.25	11:00:00	1.08527	1.08635	1.08466	1.08624	3559	0	30
2020.02.25	12:00:00	1.08623	1.08648	1.08541	1.08563	3510	0	30
2020.02.25	13:00:00	1.08560	1.08595	1.08367	1.08370	2842	0	30
2020.02.25	14:00:00	1.08373	1.08393	1.08304	1.08306	2229	0	30
2020.02.25	15:00:00	1.08307	1.08371	1.08288	1.08339	2626	0	30
2020.02.25	16:00:00	1.08338	1.08461	1.08289	1.08458	2466	0	30
2020.02.25	17:00:00	1.08455	1.08485	1.08335	1.08412	2743	0	30
2020.02.25	18:00:00	1.08413	1.08528	1.08307	1.08472	5390	0	30
2020.02.25	19:00:00	1.08471	1.08813	1.08446	1.08779	5780	0	30
2020.02.25	20:00:00	1.08778	1.08813	1.08623	1.08745	3620	0	30
2020.02.25	21:00:00	1.08744	1.08815	1.08701	1.08748	2603	0	30
2020.02.25	22:00:00	1.08749	1.08810	1.08706	1.08798	3139	0	30
2020.02.25	23:00:00	1.08797	1.08890	1.08740	1.08827	3437	0	30
2020.02.26	00:00:00	1.08827	1.08852	1.08787	1.08844	2184	0	30
2020.02.26	01:00:00	1.08843	1.08849	1.08658	1.08806	881	0	30
2020.02.26	02:00:00	1.08805	1.08812	1.08754	1.08767	760	0	30
2020.02.26	03:00:00	1.08766	1.08786	1.08661	1.08663	1146	0	30
2020.02.26	04:00:00	1.08664	1.08734	1.08661	1.08725	1678	0	30
2020.02.26	05:00:00	1.08723	1.08730	1.08678	1.08683	1782	0	30
2020.02.26	06:00:00	1.08685	1.08691	1.08612	1.08642	1646	0	30
2020.02.26	07:00:00	1.08643	1.08731	1.08638	1.08659	997	0	30
2020.02.26	08:00:00	1.08660	1.08729	1.08646	1.08722	1096	0	30
2020.02.26	09:00:00	1.08720	1.08772	1.08703	1.08733	1951	0	30
2020.02.26	10:00:00	1.08732	1.08739	1.08642	1.08652	2326	0	30
2020.02.26	11:00:00	1.08650	1.08803	1.08646	1.08801	3293	0	30
2020.02.26	12:00:00	1.08803	1.08964	1.08788	1.08858	3599	0	30
2020.02.26	13:00:00	1.08856	1.08950	1.08731	1.08732	3144	0	30
2020.02.26	14:00:00	1.08733	1.08883	1.08718	1.08802	2424	0	30
2020.02.26	15:00:00	1.08801	1.09076	1.08722	1.08908	3725	0	30
2020.02.26	16:00:00	1.08905	1.08907	1.08643	1.08717	4450	0	30
2020.02.26	17:00:00	1.08719	1.08742	1.08551	1.08630	3729	0	30
2020.02.26	18:00:00	1.08632	1.08725	1.08538	1.08718	4543	0	30
2020.02.26	19:00:00	1.08717	1.08891	1.08617	1.08882	4018	0	30
2020.02.26	20:00:00	1.08883	1.08925	1.08819	1.08847	3124	0	30
2020.02.26	21:00:00	1.08846	1.08846	1.08744	1.08767	1916	0	30
2020.02.26	22:00:00	1.08768	1.08898	1.08735	1.08894	3393	0	30
2020.02.26	23:00:00	1.08890	1.08986	1.08860	1.08872	2745	0	30
2020.02.27	00:00:00	1.08872	1.08878	1.08795	1.08825	1345	0	30
2020.02.27	01:00:00	1.08824	1.08851	1.08756	1.08827	956	0	30
2020.02.27	02:00:00	1.08825	1.08842	1.08783	1.08805	616	0	30
2020.02.27	03:00:00	1.08802	1.09119	1.08785	1.09003	2303	0	30
2020.02.27	04:00:00	1.08999	1.09033	1.08941	1.08951	2478	0	30
2020.02.27	05:00:00	1.08952	1.09072	1.08949	1.09062	1785	0	30
2020.02.27	06:00:00	1.09063	1.09132	1.09039	1.09051	1371	0	30
2020.02.27	07:00:00	1.09049	1.09073	1.09019	1.09042	690	0	30
2020.02.27	08:00:00	1.09043	1.09121	1.09035	1.09071	1347	0	30
2020.02.27	09:00:00	1.09072	1.09134	1.09044	1.09083	1597	0	30
2020.02.27	10:00:00	1.09085	1.09168	1.09072	1.09143	2929	0	30
2020.02.27	11:00:00	1.09144	1.09371	1.09108	1.09364	3980	0	30
2020.02.27	12:00:00	1.09362	1.09466	1.09321	1.09330	3763	0	30
2020.02.27	13:00:00	1.09329	1.09431	1.09308	1.09380	3158	0	30
2020.02.27	14:00:00	1.09378	1.09431	1.09336	1.09351	2951	0	30
2020.02.27	15:00:00	1.09353	1.09468	1.09338	1.09465	3354	0	30
2020.02.27	16:00:00	1.09464	1.09664	1.09450	1.09619	4665	0	30
2020.02.27	17:00:00	1.09620	1.09772	1.09579	1.09732	5483	0	30
2020.02.27	18:00:00	1.09733	1.09978	1.09682	1.09955	6823	0	30
2020.02.27	19:00:00	1.09959	1.10054	1.09709	1.09783	6690	0	30
2020.02.27	20:00:00	1.09786	1.09820	1.09635	1.09700	4585	0	30
2020.02.27	21:00:00	1.09702	1.09861	1.09638	1.09850	3775	0	30
2020.02.27	22:00:00	1.09854	1.09937	1.09786	1.09859	3746	0	30
2020.02.27	23:00:00	1.09860	1.09885	1.09794	1.09858	2648	0	30
2020.02.28	00:00:00	1.09858	1.09966	1.09842	1.09911	2436	0	30
2020.02.28	01:00:00	1.09910	1.10043	1.09907	1.10006	1337	0	30
2020.02.28	02:00:00	1.09998	1.10037	1.09968	1.09969	1303	0	30
2020.02.28	03:00:00	1.09968	1.10039	1.09936	1.09954	2057	0	30
2020.02.28	04:00:00	1.09955	1.09978	1.09911	1.09938	1708	0	30
2020.02.28	05:00:00	1.09941	1.09944	1.09810	1.09873	1708	0	30
2020.02.28	06:00:00	1.09871	1.09899	1.09829	1.09861	2209	0	30
2020.02.28	07:00:00	1.09864	1.09925	1.09844	1.09912	2487	0	30
2020.02.28	08:00:00	1.09913	1.10030	1.09905	1.09992	1684	0	30
2020.02.28	09:00:00	1.09991	1.10068	1.09953	1.10023	2731	0	30
2020.02.28	10:00:00	1.10020	1.10067	1.09921	1.09983	3000	0	30
2020.02.28	11:00:00	1.09981	1.10267	1.09901	1.10237	5594	0	30
2020.02.28	12:00:00	1.10235	1.10476	1.10115	1.10446	5512	0	30
2020.02.28	13:00:00	1.10444	1.10519	1.10248	1.10279	4996	0	30
2020.02.28	14:00:00	1.10277	1.10410	1.10112	1.10122	3838	0	30
2020.02.28	15:00:00	1.10124	1.10125	1.09839	1.09854	5181	0	30
2020.02.28	16:00:00	1.09853	1.09976	1.09678	1.09693	5304	0	30
2020.02.28	17:00:00	1.09694	1.09900	1.09677	1.09722	5593	0	30
2020.02.28	18:00:00	1.09726	1.09728	1.09497	1.09715	6853	0	30
2020.02.28	19:00:00	1.09714	1.10015	1.09618	1.09998	8967	0	30
2020.02.28	20:00:00	1.09994	1.10075	1.09874	1.10000	6240	0	30
2020.02.28	21:00:00	1.10001	1.10051	1.09892	1.09956	4091	0	30
2020.02.28	22:00:00	1.09960	1.10061	1.09896	1.10025	3858	0	30
2020.02.28	23:00:00	1.10027	1.10388	1.09915	1.10384	5954	0	30
2020.03.02	01:00:00	1.10425	1.10446	1.10383	1.10398	401	0	30
2020.03.02	02:00:00	1.10396	1.10727	1.10393	1.10621	1905	0	30
2020.03.02	03:00:00	1.10620	1.10630	1.10351	1.10404	2519	0	30
2020.03.02	04:00:00	1.10406	1.10636	1.10403	1.10582	2646	0	30
2020.03.02	05:00:00	1.10583	1.10614	1.10510	1.10581	2980	0	30
2020.03.02	06:00:00	1.10583	1.10623	1.10520	1.10581	2393	0	30
2020.03.02	07:00:00	1.10582	1.10608	1.10468	1.10503	1740	0	30
2020.03.02	08:00:00	1.10508	1.10574	1.10444	1.10449	1780	0	30
2020.03.02	09:00:00	1.10450	1.10469	1.10407	1.10442	2060	0	30
2020.03.02	10:00:00	1.10441	1.10625	1.10371	1.10596	3399	0	30
2020.03.02	11:00:00	1.10595	1.10890	1.10589	1.10863	5011	0	30
2020.03.02	12:00:00	1.10862	1.10920	1.10618	1.10736	4811	0	30
2020.03.02	13:00:00	1.10737	1.10913	1.10722	1.10861	4355	0	30
2020.03.02	14:00:00	1.10860	1.10966	1.10805	1.10961	3383	0	30
2020.03.02	15:00:00	1.10960	1.11268	1.10880	1.11086	4771	0	30
2020.03.02	16:00:00	1.11088	1.11293	1.10985	1.11213	4597	0	30
2020.03.02	17:00:00	1.11211	1.11632	1.11067	1.11224	6418	0	30
2020.03.02	18:00:00	1.11228	1.11453	1.11164	1.11240	6639	0	30
2020.03.02	19:00:00	1.11241	1.11515	1.11109	1.11476	6391	0	30
2020.03.02	20:00:00	1.11479	1.11833	1.11432	1.11715	4728	0	30
2020.03.02	21:00:00	1.11716	1.11821	1.11686	1.11730	3283	0	30
2020.03.02	22:00:00	1.11731	1.11740	1.11552	1.11625	2453	0	30
2020.03.02	23:00:00	1.11619	1.11654	1.11503	1.11512	2272	0	30
2020.03.03	00:00:00	1.11512	1.11516	1.11224	1.11295	2642	0	30
2020.03.03	01:00:00	1.11297	1.11393	1.11262	1.11355	1328	0	30
2020.03.03	02:00:00	1.11348	1.11467	1.11336	1.11422	2132	0	30
2020.03.03	03:00:00	1.11424	1.11465	1.11351	1.11361	1254	0	30
2020.03.03	04:00:00	1.11362	1.11366	1.11190	1.11273	1360	0	30
2020.03.03	05:00:00	1.11272	1.11415	1.11247	1.11411	1591	0	30
2020.03.03	06:00:00	1.11412	1.11449	1.11355	1.11358	1245	0	30
2020.03.03	07:00:00	1.11357	1.11461	1.11314	1.11459	1357	0	30
2020.03.03	08:00:00	1.11460	1.11543	1.11412	1.11443	1504	0	30
2020.03.03	09:00:00	1.11441	1.11499	1.11418	1.11461	1261	0	30
2020.03.03	10:00:00	1.11462	1.11481	1.11247	1.11285	2681	0	30
2020.03.03	11:00:00	1.11288	1.11302	1.11139	1.11240	3710	0	30
2020.03.03	12:00:00	1.11241	1.11241	1.10990	1.11097	3363	0	30
2020.03.03	13:00:00	1.11104	1.11376	1.11062	1.11197	3569	0	30
2020.03.03	14:00:00	1.11199	1.11212	1.11062	1.11078	3039	0	30
2020.03.03	15:00:00	1.11079	1.11203	1.11050	1.11134	2767	0	30
2020.03.03	16:00:00	1.11135	1.11329	1.10961	1.11022	6506	0	30
2020.03.03	17:00:00	1.11021	1.11256	1.10940	1.11220	4317	0	30
2020.03.03	18:00:00	1.11223	1.12122	1.11170	1.11930	9114	0	30
2020.03.03	19:00:00	1.11929	1.11951	1.11395	1.11494	7420	0	30
2020.03.03	20:00:00	1.11482	1.11780	1.11473	1.11592	5006	0	30
2020.03.03	21:00:00	1.11587	1.11700	1.11458	1.11674	3677	0	30
2020.03.03	22:00:00	1.11673	1.11938	1.11632	1.11876	5019	0	30
2020.03.03	23:00:00	1.11875	1.11923	1.11704	1.11774	4490	0	30
2020.03.04	00:00:00	1.11774	1.11810	1.11712	1.11773	2567	0	30
2020.03.04	01:00:00	1.11774	1.11795	1.11669	1.11740	741	0	30
2020.03.04	02:00:00	1.11742	1.11840	1.11682	1.11797	1167	0	30
2020.03.04	03:00:00	1.11796	1.11807	1.11672	1.11699	1699	0	30
2020.03.04	04:00:00	1.11698	1.11734	1.11618	1.11647	2048	0	30
2020.03.04	05:00:00	1.11648	1.11690	1.11600	1.11686	1945	0	30
2020.03.04	06:00:00	1.11687	1.11698	1.11591	1.11654	1796	0	30
2020.03.04	07:00:00	1.11652	1.11652	1.11544	1.11546	1380	0	30
2020.03.04	08:00:00	1.11547	1.11624	1.11541	1.11606	969	0	30
2020.03.04	09:00:00	1.11605	1.11617	1.11421	1.11466	1527	0	30
2020.03.04	10:00:00	1.11467	1.11569	1.11458	1.11564	2617	0	30
2020.03.04	11:00:00	1.11567	1.11768	1.11437	1.11747	3986	0	30
2020.03.04	12:00:00	1.11745	1.11863	1.11537	1.11640	4032	0	30
2020.03.04	13:00:00	1.11641	1.11670	1.11508	1.11587	3485	0	30
2020.03.04	14:00:00	1.11590	1.11592	1.11347	1.11503	3099	0	30
2020.03.04	15:00:00	1.11502	1.11535	1.11305	1.11315	3142	0	30
2020.03.04	16:00:00	1.11316	1.11325	1.11082	1.11305	3721	0	30
2020.03.04	17:00:00	1.11309	1.11316	1.11011	1.11045	3513	0	30
2020.03.04	18:00:00	1.11047	1.11261	1.10942	1.11129	5832	0	30
2020.03.04	19:00:00	1.11127	1.11442	1.11118	1.11277	5006	0	30
2020.03.04	20:00:00	1.11276	1.11375	1.11211	1.11271	3235	0	30
2020.03.04	21:00:00	1.11270	1.11359	1.11181	1.11351	2290	0	30
2020.03.04	22:00:00	1.11349	1.11360	1.11274	1.11285	1802	0	30
2020.03.04	23:00:00	1.11282	1.11410	1.11282	1.11333	2108	0	30
2020.03.05	00:00:00	1.11332	1.11369	1.11302	1.11312	1524	0	30
2020.03.05	01:00:00	1.11316	1.11354	1.11299	1.11323	829	0	30
2020.03.05	02:00:00	1.11324	1.11386	1.11294	1.11346	1026	0	30
2020.03.05	03:00:00	1.11348	1.11384	1.11315	1.11359	1434	0	30
2020.03.05	04:00:00	1.11360	1.11413	1.11324	1.11346	1678	0	30
2020.03.05	05:00:00	1.11344	1.11404	1.11341	1.11397	828	0	30
2020.03.05	06:00:00	1.11398	1.11423	1.11378	1.11382	769	0	30
2020.03.05	07:00:00	1.11381	1.11386	1.11345	1.11363	748	0	30
2020.03.05	08:00:00	1.11365	1.11388	1.11346	1.11347	704	0	30
2020.03.05	09:00:00	1.11350	1.11378	1.11327	1.11371	887	0	30
2020.03.05	10:00:00	1.11370	1.11383	1.11301	1.11369	1570	0	30
2020.03.05	11:00:00	1.11368	1.11379	1.11183	1.11227	2921	0	30
2020.03.05	12:00:00	1.11228	1.11584	1.11228	1.11561	2768	0	30
2020.03.05	13:00:00	1.11560	1.11760	1.11533	1.11704	3105	0	30
2020.03.05	14:00:00	1.11702	1.11762	1.11553	1.11678	2855	0	30
2020.03.05	15:00:00	1.11675	1.11985	1.11656	1.11855	3345	0	30
2020.03.05	16:00:00	1.11856	1.11987	1.11841	1.11940	3708	0	30
2020.03.05	17:00:00	1.11938	1.12003	1.11780	1.11974	4142	0	30
2020.03.05	18:00:00	1.11973	1.11978	1.11709	1.11764	4804	0	30
2020.03.05	19:00:00	1.11763	1.11929	1.11657	1.11855	4804	0	30
2020.03.05	20:00:00	1.11859	1.12050	1.11832	1.11916	3656	0	30
2020.03.05	21:00:00	1.11918	1.12165	1.11912	1.12134	3841	0	30
2020.03.05	22:00:00	1.12135	1.12145	1.11960	1.11992	2885	0	30
2020.03.05	23:00:00	1.11993	1.12183	1.11906	1.12180	2793	0	30
2020.03.06	00:00:00	1.12182	1.12356	1.12172	1.12354	2547	0	30
2020.03.06	01:00:00	1.12355	1.12436	1.12311	1.12318	1156	0	30
2020.03.06	02:00:00	1.12314	1.12356	1.12247	1.12258	1794	0	30
2020.03.06	03:00:00	1.12260	1.12285	1.12122	1.12163	1590	0	30
2020.03.06	04:00:00	1.12164	1.12298	1.12104	1.12297	2184	0	30
2020.03.06	05:00:00	1.12296	1.12475	1.12242	1.12373	2733	0	30
2020.03.06	06:00:00	1.12371	1.12375	1.12279	1.12301	1599	0	30
2020.03.06	07:00:00	1.12300	1.12378	1.12248	1.12338	1441	0	30
2020.03.06	08:00:00	1.12339	1.12352	1.12286	1.12351	1023	0	30
2020.03.06	09:00:00	1.12352	1.12359	1.12235	1.12245	1787	0	30
2020.03.06	10:00:00	1.12244	1.12315	1.12178	1.12261	3157	0	30
2020.03.06	11:00:00	1.12262	1.12541	1.12259	1.12525	3812	0	30
2020.03.06	12:00:00	1.12519	1.12774	1.12509	1.12720	5170	0	30
2020.03.06	13:00:00	1.12721	1.13223	1.12699	1.13218	6044	0	30
2020.03.06	14:00:00	1.13216	1.13361	1.12964	1.13279	6643	0	30
