date,open,high,low,close,volume,open_interest,contract,unadjusted_close
2015-01-12,809.1961026,821.0338195,806.4759464,820.1774741,3890,33824,201503,814.1
2015-01-13,816.6513456,826.1215191,813.7800696,821.7894185,4961,33826,201503,815.7
2015-01-14,823.7539758,823.7539758,771.9198878,786.4777609,9794,33719,201503,780.65
2015-01-15,782.4982731,795.8975611,770.811676,772.0710075,8476,33757,201503,766.35
2015-01-16,774.5392975,780.7855821,751.5690894,759.9310511,8142,34063,201503,754.3
2015-01-20,760.68665,789.0971706,757.0094018,784.5635769,8744,34518,201503,778.75
2015-01-21,780.8359554,788.8453042,770.0057037,773.9851916,3267,34603,201503,768.25
2015-01-22,774.0355648,783.2034987,763.8601656,778.0654259,3372,34611,201503,772.3
2015-01-23,782.9012592,783.1027522,767.7389069,779.8788634,3312,34912,201503,774.1
2015-01-26,783.7072314,788.3415716,763.6586726,787.6867192,4706,34240,201503,781.85
2015-01-27,786.6792539,790.8602348,778.9721446,786.5785074,2755,34098,201503,780.75
2015-01-28,785.9740282,804.108403,781.2389415,802.2445923,5103,33770,201503,796.3
2015-01-29,801.7912329,802.3453388,773.1792193,777.3602002,5138,34056,201503,771.6
2015-01-30,779.3751307,789.8527695,776.0001221,778.1661724,3449,33645,201503,772.4
2015-02-02,776.8564676,794.4871097,772.9777263,793.8826306,3869,33899,201503,788
2015-02-03,792.9759118,802.949818,789.6009032,791.8677,4480,33952,201503,786
2015-02-04,791.3639674,804.9647485,790.1046358,796.0990542,3485,34017,201503,790.2
2015-02-05,798.2651045,803.0505645,790.7594883,801.6401131,3288,34294,201503,795.7
2015-02-06,797.9628649,803.4535506,786.8303737,787.1326133,3781,33955,201503,781.3
2015-02-09,788.8453042,793.3788979,781.7930474,785.4702956,4042,33753,201503,779.65
2015-02-10,785.3191758,789.8527695,769.3004781,771.4161551,5454,33778,201503,765.7
2015-02-11,776.2519884,786.3770143,770.5598096,772.2725006,5738,34114,201503,766.55
2015-02-12,775.7482558,785.0673095,774.1866846,779.425504,3755,34448,201503,773.65
2015-02-13,780.9367019,800.9348875,778.2669189,800.3807816,5158,34227,201503,794.45
2015-02-17,797.1568927,800.3304083,782.0449137,789.0971706,5330,34191,201503,783.25
2015-02-18,787.9889588,790.8602348,781.1885682,782.3975265,5146,34287,201503,776.6
2015-02-19,782.1960335,795.9479344,780.9870752,792.6736723,7813,34395,201503,786.8
2015-02-20,792.6736723,793.6307643,781.8434206,785.0169362,6470,34559,201503,779.2
2015-02-23,784.7295765,792.9734846,779.9541418,791.8173268,5156,33814,201506,787.6
2015-02-24,790.0579561,803.8815827,788.3488532,795.7382099,5263,32998,201506,791.5
2015-02-25,797.1457065,814.3372711,796.4419582,813.6335228,9606,32679,201506,809.3
2015-02-26,813.4324519,820.9726118,811.2206716,815.3928935,7979,32284,201506,811.05
2015-02-27,814.8902161,824.3908176,808.6570173,823.8881403,4257,32687,201506,819.5
2015-03-02,823.184392,838.0636409,818.4592252,835.5502543,6758,32755,201506,831.1
2015-03-03,833.8914191,837.3598927,825.8988496,836.1031994,4391,32935,201506,831.65
2015-03-04,834.9973092,837.0582863,825.4967077,835.0978447,3955,33176,201506,830.65
2015-03-05,832.9865999,835.9523962,826.4015269,829.4678586,2947,33335,201506,825.05
2015-03-06,831.0261584,834.4443642,816.7501222,822.5309115,4987,33445,201506,818.15
2015-03-09,822.6817147,833.4892773,822.3801083,827.3566139,2548,33598,201506,822.95
2015-03-10,826.6528656,829.1662522,805.2890792,808.4056786,5673,32909,201506,804.1
2015-03-11,807.8024658,812.6281682,791.4654527,793.6269652,4744,32374,201506,789.4
2015-03-12,794.230178,803.7810472,789.7563497,791.1638463,3124,32082,201506,786.95
2015-03-13,795.537139,802.3735507,791.6162559,792.9232169,3150,31421,201506,788.7
2015-03-16,797.8494547,798.6537384,783.121009,784.2771669,3921,31193,201506,780.1
2015-03-17,785.3327893,786.9916244,759.1433005,766.2310508,6659,31255,201506,762.15
2015-03-18,767.0856023,793.1242878,761.1540098,768.7444374,5135,31003,201506,764.65
2015-03-19,784.3777023,791.9178622,769.1465793,769.9005953,4020,31170,201506,765.8
2015-03-20,772.1123755,784.6793087,769.1465793,783.2718122,3324,30998,201506,779.1
2015-03-23,783.2718122,786.1873407,774.3241558,774.8268331,3092,30682,201506,770.7
2015-03-24,781.060032,781.1605674,766.4321217,767.7893505,3387,30935,201506,763.7
2015-03-25,767.0856023,773.8717462,765.7786412,769.4984534,2685,31033,201506,765.4
2015-03-26,767.7893505,783.4728831,766.2310508,777.4910229,3709,30778,201506,773.35
2015-03-27,774.5754944,775.5305814,741.5998617,744.9677998,9365,31548,201506,741
2015-03-30,742.4544132,750.9999278,726.871416,732.903544,6481,31608,201506,729
2015-03-31,734.210505,743.3089646,727.3238256,739.2372783,5096,31497,201506,735.3
2015-04-01,737.7292463,753.965724,736.7238917,752.8598339,4676,31929,201506,748.85
2015-04-02,752.5582275,758.9924973,744.565658,750.2961795,3103,32077,201506,746.3
2015-04-06,752.0052824,782.1659221,750.7485891,772.9166593,3813,31276,201506,768.8
2015-04-07,772.1123755,781.612977,768.7444374,773.1177302,4442,31602,201506,769
2015-04-08,773.5701398,777.1391488,755.6245592,759.7465133,4184,32217,201506,755.7
2015-04-09,758.8919618,768.5936342,756.1272365,766.4823895,2646,31952,201506,762.4
2015-04-10,764.9743575,783.1712767,764.5219479,780.2054805,3548,32026,201506,776.05
2015-04-13,782.1659221,792.2194686,769.2471148,775.5305814,4747,32053,201506,771.4
2015-04-14,773.5198721,774.8771008,759.042765,766.5829249,3640,31666,201506,762.5
2015-04-15,768.4930988,779.1498581,762.611774,771.2075563,3078,31937,201506,767.1
2015-04-16,775.5305814,787.6953727,772.1123755,783.9252927,3479,32168,201506,779.75
2015-04-17,784.1766314,790.1584916,781.2611029,787.1424276,3152,32116,201506,782.95
2015-04-20,786.6397503,791.7167913,768.5433665,776.535936,3356,32299,201506,772.4
2015-04-21,775.3797782,783.1712767,772.1626433,778.6974485,2847,32073,201506,774.55
2015-04-22,773.1177302,777.8931648,759.042765,759.9475842,4613,32693,201506,755.9
2015-04-23,760.5005293,780.9092288,759.042765,774.0225494,3273,32318,201506,769.9
2015-04-24,772.4642497,781.8643157,772.3637142,774.3744235,2259,32440,201506,770.25
2015-04-27,774.1733526,789.6558143,771.1070209,786.6397503,4227,32464,201506,782.45
2015-04-28,782.1659221,786.6397503,774.9776363,785.3327893,2723,32578,201506,781.15
2015-04-29,780.3562837,789.2034047,776.3851328,788.952066,2302,32534,201506,784.75
2015-04-30,785.4333247,788.6504596,773.1177302,780.6578901,3934,32481,201506,776.5
2015-05-01,780.6578901,785.1819861,774.6257622,777.8931648,1881,32616,201506,773.75
2015-05-04,777.8428971,788.19805,776.2343296,786.8408212,2226,32460,201506,782.65
2015-05-05,784.3777023,802.2730152,781.9145834,799.2066835,5832,32470,201506,794.95
2015-05-06,798.6034707,801.0665896,792.2194686,796.8943678,2731,32555,201506,792.65
2015-05-07,796.2408873,798.3018643,782.7691349,789.9574207,4112,32249,201506,785.75
2015-05-08,783.9252927,807.2997885,782.9702058,806.646308,5089,32147,201506,802.35
2015-05-11,804.2837245,806.646308,775.1284395,784.629041,6173,32053,201506,780.45
2015-05-12,784.9306474,794.1799102,784.9306474,789.3542079,3853,31823,201506,785.15
2015-05-13,790.0579561,797.6986515,786.5894826,793.6269652,4002,31735,201506,789.4
2015-05-14,790.2590271,794.3307134,779.6525355,783.6739541,4100,31589,201506,779.5
2015-05-15,783.9252927,799.9606995,783.9252927,799.2066835,3673,31532,201506,794.95
2015-05-18,797.5981161,802.8259603,787.8964436,797.2462419,2621,31329,201506,793
2015-05-19,790.5606335,792.4205396,778.8482517,779.3006613,3983,31484,201506,775.15
2015-05-20,778.9487872,791.1135785,777.0888811,781.0097642,4305,31441,201506,776.85
2015-05-21,782.0151189,785.383057,777.9434325,780.2557482,5218,31476,201506,776.1
2015-05-22,785.2825215,789.1028692,773.1177302,788.19805,6328,30784,201506,784
2015-05-26,786.486991,793.5172667,781.2645004,784.5787733,7889,30284,201509,781.2
2015-05-27,783.7250969,791.6592653,782.9216368,788.9978037,6632,29608,201509,785.6
2015-05-28,788.2947762,793.2159692,784.729422,788.9978037,5007,29123,201509,785.6
2015-05-29,787.2402348,790.9060214,779.5571477,780.4610403,3765,29169,201509,777.1
2015-06-01,781.5155817,783.2731506,775.4394148,776.0922261,4067,29289,201509,772.75
2015-06-02,777.7493625,780.209959,768.3087065,771.8740607,4251,29149,201509,768.55
2015-06-03,772.4264395,773.2801158,755.5035614,761.2784308,5117,30068,201509,758
2015-06-04,760.3745382,764.2914061,756.4576703,758.566753,3062,30635,201509,755.3
2015-06-05,758.2654555,761.127782,750.2308546,754.1979388,3213,31074,201509,750.95
2015-06-08,752.3399373,757.7632929,745.2092291,746.966798,2863,31631,201509,743.75
2015-06-09,748.0715556,755.7546427,742.6984163,743.1001464,3610,32282,201509,739.9
2015-06-10,743.9538227,751.8377748,741.9451725,746.7157167,3805,33073,201509,743.5
2015-06-11,747.0672305,750.4819359,740.7901986,746.0629054,2869,32942,201509,742.85
2015-06-12,748.925232,749.9797733,739.1832784,741.3425774,3021,33072,201509,738.15
2015-06-15,739.1832784,743.2005789,735.6681406,737.325277,3318,33434,201509,734.15
2015-06-16,737.1746282,744.204904,735.0655455,735.9694381,2508,33684,201509,732.8
2015-06-17,736.2707356,736.6724657,720.9045615,723.4655905,4964,34372,201509,720.35
2015-06-18,725.8257545,730.1443525,719.6491551,721.7582378,4614,35053,201509,718.65
2015-06-19,724.3694831,724.3694831,708.4007139,710.4595804,4686,34588,201509,707.4
2015-06-22,708.802444,711.8154193,693.4864861,698.4578954,6092,34616,201509,695.45
2015-06-23,697.9055166,707.044875,695.4951363,698.7591929,5747,34821,201509,695.75
2015-06-24,699.361788,706.9444425,696.4994614,698.7089767,3245,35210,201509,695.7
2015-06-25,698.4578954,701.9730332,672.8978214,682.2882612,6589,36194,201509,679.35
2015-06-26,680.4302597,683.9453976,671.3913338,681.5350173,4363,36329,201509,678.6
2015-06-29,677.2164194,684.8995064,668.0770609,669.3324673,3781,36840,201509,666.45
2015-06-30,668.679656,678.0700957,666.922087,675.5592829,3756,37100,201509,672.65
2015-07-01,677.5679332,705.2873061,676.2623105,704.2327647,6717,36296,201509,701.2
2015-07-02,701.0189244,705.8396849,691.9799984,697.1522727,5404,36511,201509,694.15
2015-07-06,691.0761058,698.9600579,667.9264121,679.0744208,5431,36536,201509,676.15
2015-07-07,683.443235,686.7072916,643.6719608,655.2216995,8268,36192,201509,652.4
2015-07-08,652.8113193,658.3351074,631.9715733,656.3264572,6447,36380,201509,653.5
2015-07-09,655.5732133,667.2233846,638.6503353,640.759418,5097,36158,201509,638
2015-07-10,643.0191495,657.8329448,638.7507678,653.1628331,3897,36105,201509,650.35
2015-07-13,653.2632656,670.4874412,643.7723933,661.800029,5615,36053,201509,658.95
2015-07-14,661.8502452,668.1774934,654.0165094,659.9420275,3927,36205,201509,657.1
2015-07-15,656.2260246,662.7039216,639.7550929,645.680611,4621,36519,201509,642.9
2015-07-16,644.7767184,650.601804,627.8538404,634.6832511,3668,36786,201509,631.95
2015-07-17,632.9758984,633.0261147,616.3543179,621.677241,3403,36822,201509,619
2015-07-20,621.1750784,621.1750784,597.5734384,614.6971815,4888,36507,201509,612.05
2015-07-21,608.6210146,633.1265472,601.9422526,632.1724383,4961,36428,201509,629.45
2015-07-22,628.8079492,632.6243846,614.998479,629.4607606,3936,36378,201509,626.75
2015-07-23,630.2642206,644.2745559,616.2036691,620.5222671,3834,36466,201509,617.85
2015-07-24,620.4218346,630.6157344,612.638315,625.2928114,3217,36783,201509,622.6
2015-07-27,623.4850262,634.2815211,613.8937214,615.7517228,4128,37173,201509,613.1
2015-07-28,615.6512903,625.8451902,614.395884,624.2884863,2448,37021,201509,621.6
2015-07-29,621.9283223,629.7118418,615.6010741,618.2625356,3174,37190,201509,615.6
2015-07-30,623.83654,627.0503803,618.6642657,623.2339449,2569,37366,201509,620.55
2015-07-31,622.5309173,623.5854587,609.2236097,613.4919914,3773,37967,201509,610.85
2015-08-03,612.638315,629.2598955,595.0626257,605.8089043,6444,38382,201509,603.2
2015-08-04,598.5777635,606.6123644,589.0868913,601.1890088,6331,37485,201509,598.6
2015-08-05,600.0340349,602.0426851,592.5518129,595.5647882,3569,37583,201509,593
2015-08-06,594.5102468,605.1058767,594.1085168,602.3941989,2894,37249,201509,599.8
2015-08-07,599.1803586,609.6253397,598.8790611,599.4816561,3268,37036,201509,596.9
2015-08-10,599.5318724,618.1621031,595.5647882,608.8218796,4726,36657,201509,606.2
2015-08-11,611.8850712,623.6858912,599.8331699,601.8418201,6211,36928,201509,599.25
2015-08-12,600.7872788,629.5109768,597.6738709,625.7949739,7151,36840,201509,623.1
2015-08-13,629.2096793,629.2096793,615.7517228,618.3629681,4885,36508,201509,615.7
2015-08-14,616.2036691,626.4980015,613.8435051,620.1707533,3629,36296,201509,617.5
2015-08-17,618.8149144,622.3802686,611.4833411,616.4547504,3316,36230,201509,613.8
2015-08-18,615.0989115,617.0573455,591.7483528,599.5820886,5607,36028,201509,597
2015-08-19,598.5777635,616.1534529,592.3007316,612.3872337,5593,35181,201509,609.75
2015-08-20,613.8937214,627.000164,611.9855037,625.9456227,8077,35059,201509,623.25
2015-08-21,626.9499478,627.8538404,601.5907388,607.0643107,6878,34169,201509,604.45
2015-08-24,604.4028491,606.5119319,565.5354675,577.5371525,12075,32843,201509,575.05
2015-08-25,577.4869363,577.9890988,530.4845213,542.4359901,14693,31134,201509,540.1
2015-08-26,541.141659,550.0408575,522.086313,531.9407927,5627,30490,201512,529
2015-08-27,535.9630293,572.012325,534.9071922,571.0570438,9191,29377,201512,567.9
2015-08-28,567.4370309,595.2407415,562.1578453,593.430735,8689,28879,201512,590.15
2015-08-31,593.430735,608.3632884,582.2690284,605.5980008,4473,28710,201512,602.25
2015-09-01,602.8327131,602.8327131,572.1631589,582.4198623,4356,28619,201512,579.2
2015-09-02,575.531782,590.9168371,571.1575997,586.5929327,4159,28198,201512,583.35
2015-09-03,587.6487699,595.4418533,575.6826159,584.7829263,3345,27985,201512,581.55
2015-09-04,579.151795,586.291265,574.425667,580.358466,2401,27985,201512,577.15
2015-09-08,580.0065203,601.8271539,575.2803923,589.810722,3955,27515,201512,586.55
2015-09-09,593.1793452,598.3076969,578.5987375,581.1629133,3045,27590,201512,577.95
2015-09-10,580.9115235,597.050748,576.8892869,595.793799,2435,27575,201512,592.5
2015-09-11,594.0340705,600.3188152,579.8054085,594.2854603,4151,27678,201512,591
2015-09-14,596.3468565,602.1288217,586.0398752,591.067671,2586,27873,201512,587.8
2015-09-15,590.7157253,607.2068954,581.8668047,603.7879943,3690,27693,201512,600.45
2015-09-16,605.1454991,616.4077617,597.3021377,615.3519246,3174,27535,201512,611.95
2015-09-17,612.7877487,621.7372252,597.7043614,602.5310453,3659,27281,201512,599.2
2015-09-18,613.9944197,615.7541482,605.346611,614.2458095,2655,27157,201512,610.85
2015-09-21,610.9274643,622.3405607,604.3410518,619.5249951,2794,27050,201512,616.1
2015-09-22,617.5138767,619.4244391,596.8999141,614.3463654,4789,27147,201512,610.95
2015-09-23,611.8324675,654.6190095,610.2738508,649.289546,9077,26764,201512,645.7
2015-09-24,651.4514982,666.6857194,640.943405,660.0993069,7905,26390,201512,656.45
2015-09-25,656.1273483,681.7691067,654.6190095,671.3112915,5755,26267,201512,667.6
2015-09-28,669.6521189,673.8754674,647.5800955,655.4737348,4257,26515,201512,651.85
2015-09-29,650.6470509,663.3170962,641.7478524,661.3562559,3801,26595,201512,657.7
2015-09-30,662.2612591,673.0207421,651.2503864,654.5687316,4416,26700,201512,650.95
2015-10-01,657.3340193,686.3444009,654.1665079,683.1768895,6819,26587,201512,679.4
2015-10-02,680.7635476,704.4947436,678.5010395,701.4780661,5727,26249,201512,697.6
2015-10-05,703.6400183,717.2150669,688.506353,693.0313692,5000,26539,201512,689.2
2015-10-06,699.7183376,718.7736836,689.6627461,711.6342136,5419,26430,201512,707.7
2015-10-07,712.8911625,717.9692363,694.8413757,703.3886285,3588,26150,201512,699.5
2015-10-08,703.8914081,712.9414405,690.5174714,707.0589194,3971,26201,201512,703.15
2015-10-09,708.6175361,728.980109,705.5003028,712.0867152,5330,26251,201512,708.15
2015-10-12,712.0867152,721.6898051,695.8469349,698.5116666,4245,25695,201512,694.65
2015-10-13,699.5675037,702.885849,684.8863401,689.1599665,5129,25558,201512,685.35
2015-10-14,687.8527396,708.4164243,686.0427331,704.7461334,4030,25758,201512,700.85
2015-10-15,706.405306,711.9358813,699.265836,708.9192039,2795,25639,201512,705
2015-10-16,707.6622549,708.9192039,697.1541618,703.2880726,2707,25579,201512,699.4
2015-10-19,705.9528044,705.9528044,680.7635476,691.9252542,3757,25750,201512,688.1
2015-10-20,689.3108004,703.8914081,685.037174,698.7127785,2604,25837,201512,694.85
2015-10-21,699.0144462,700.8747306,676.3390873,680.9143814,4660,25374,201512,677.15
2015-10-22,682.7746659,691.3219187,671.3615695,689.4113563,3193,25503,201512,685.6
2015-10-23,688.9588547,707.7125329,688.9588547,697.7072193,4452,26082,201512,693.85
2015-10-26,697.6569414,698.3608328,681.8193847,687.7019057,3659,25925,201512,683.9
2015-10-27,687.7019057,689.3108004,678.7524293,682.5232761,3630,26065,201512,678.75
2015-10-28,683.0763336,696.3497145,674.4788028,689.9141359,3569,26229,201512,686.1
2015-10-29,681.3668831,686.7969025,671.5124033,674.5290808,3088,26120,201512,670.8
2015-10-30,674.8307485,693.7855386,674.0263012,681.0149373,2636,26002,201512,677.25
2015-11-02,680.0093782,680.0093782,649.5409358,653.9653961,6710,26575,201512,650.35
2015-11-03,649.8928815,658.7418021,643.356747,647.5800955,3701,26826,201512,644
2015-11-04,650.546495,655.272623,624.4522349,626.8655769,4615,27606,201512,623.4
2015-11-05,628.6755834,634.9603281,606.1510583,609.6705153,5783,26939,201512,606.3
2015-11-06,608.916346,630.0330882,600.9724287,616.3574837,5738,27489,201512,612.95
2015-11-09,621.1338897,624.6533467,598.3076969,600.2685372,4651,27401,201512,596.95
2015-11-10,603.5868825,619.3238832,598.9110324,601.1232625,4344,27526,201512,597.8
2015-11-11,598.3076969,606.3521701,577.8948461,580.2076321,5425,27451,201512,577
2015-11-12,579.0512391,586.5929327,560.7500625,561.8058996,5029,27702,201512,558.7
2015-11-13,564.6214652,568.3420341,536.365253,542.247774,8588,27079,201512,539.25
2015-11-16,543.0019434,556.4764361,542.4991638,554.6161516,5342,27556,201512,551.55
2015-11-17,555.0686533,562.7611808,539.8344321,549.5380779,5973,27520,201512,546.5
2015-11-18,546.1694547,554.4150398,530.432454,535.0077481,4969,28335,201512,532.05
2015-11-19,539.6835982,552.9067011,529.5274507,544.0075026,5575,28323,201512,541
2015-11-20,545.867787,567.1353631,544.1583364,562.0070114,7268,27580,201512,558.9
2015-11-23,566.6828615,567.1353631,540.5886014,544.3594483,11461,28084,201512,541.35
2015-11-24,546.8733461,548.0297392,536.2646971,544.5102821,8027,28418,201512,541.5
2015-11-25,542.313354,564.4578159,530.9147307,554.3647618,5772,28418,201603,552
2015-11-27,556.8754718,572.4418736,549.3935561,553.0089785,5709,26427,201603,550.65
2015-11-30,553.0089785,553.9630483,542.313354,545.5270627,3001,26636,201603,543.2
2015-12-01,544.321922,557.3776138,540.3550002,541.5099268,3368,26853,201603,539.2
2015-12-02,544.7236356,546.1798473,524.7885984,528.0525213,3651,26898,201603,525.8
2015-12-03,528.2533781,541.30907,526.4958812,539.0996452,3634,27052,201603,536.8
2015-12-04,540.6562854,576.9611516,538.0953612,569.2783791,6315,26435,201603,566.85
2015-12-07,571.4878039,571.4878039,548.3892721,557.8295416,3810,26299,201603,555.45
2015-12-08,554.6158328,563.6543887,549.3433419,550.2471975,3917,26006,201603,547.9
2015-12-09,551.8540519,558.6329688,546.5815609,554.7162612,2832,25835,201603,552.35
2015-12-10,554.9673322,559.8883238,542.4137824,544.572993,3050,25680,201603,542.25
2015-12-11,544.6232072,551.3519099,542.4137824,547.1339171,2852,25712,201603,544.8
2015-12-14,546.4309183,553.7621915,544.6232072,551.0506247,3007,25091,201603,548.7
2015-12-15,547.5858449,571.2367329,547.5858449,569.3788075,3947,24428,201603,566.95
2015-12-16,569.4290217,576.2079386,564.0058881,574.4002274,3352,23895,201603,571.95
2015-12-17,574.4504416,574.4504416,553.6115489,559.8381096,3535,23909,201603,557.45
2015-12-18,557.8797558,565.4620999,547.3347739,561.3445356,3210,23911,201603,558.95
2015-12-21,563.7046029,564.4076017,552.6574791,555.7707594,2924,23876,201603,553.4
2015-12-22,553.0591927,561.4951782,552.3561939,557.0261144,1594,23778,201603,554.65
2015-12-23,560.2398232,563.4033177,551.8038377,555.5699026,1746,23952,201603,553.2
2015-12-24,556.674615,562.7505332,555.7707594,561.6458208,1081,23952,201603,559.25
2015-12-28,562.2986054,567.3200253,553.3604779,554.3145476,1980,24020,201603,551.95
2015-12-29,553.5613347,561.4951782,552.9085501,558.7333972,1651,24124,201603,556.35
2015-12-30,560.1393948,565.3616715,542.9159244,551.3016957,2661,24553,201603,548.95
2015-12-31,545.8785621,565.6629567,545.8785621,564.4076017,2027,24553,201603,562
2016-01-04,565.2110289,565.7131709,540.6060712,546.5313467,5074,24731,201603,544.2
2016-01-05,540.7567138,551.0004105,536.3378642,538.045147,3798,25036,201603,535.75
2016-01-06,538.4970748,540.8571422,505.2552748,507.2136286,8105,26251,201603,505.05
2016-01-07,510.6281941,513.4904035,486.173879,495.1120065,7866,26647,201603,493
2016-01-08,496.1162905,507.6655564,490.693157,495.7145769,3705,26846,201603,493.6
2016-01-11,497.4218597,498.6772147,475.0765409,476.3318959,4688,27531,201603,474.3
2016-01-12,482.0563147,484.0648826,453.434221,471.812618,5547,27222,201603,469.8
2016-01-13,470.2057636,502.0917802,469.1010512,488.7348032,6623,26950,201603,486.65
2016-01-14,486.8768778,497.1205745,481.0520307,493.3545095,4391,26469,201603,491.25
2016-01-15,494.2583651,500.8364252,484.8683098,489.1365168,3971,26501,201603,487.05
2016-01-19,497.1205745,508.1174842,490.442086,499.0287141,5774,26180,201603,496.9
2016-01-20,496.6686467,498.3759295,485.420666,491.0948706,4144,26623,201603,489
2016-01-21,496.2669331,503.4475636,494.2081509,501.1377104,3748,26118,201603,499
2016-01-22,502.3428512,511.2809787,498.6270005,501.9913518,3724,25731,201603,499.85
2016-01-25,502.3428512,504.5020618,491.1952989,493.2540811,3529,25934,201603,491.15
2016-01-26,492.0991545,503.9999198,490.0403724,494.8609355,3305,25779,201603,492.75
2016-01-27,497.6729307,506.1591304,494.5094361,504.4016334,2654,25688,201603,502.25
2016-01-28,502.1419944,507.7659848,492.4506539,494.1077225,3288,26019,201603,492
2016-01-29,495.1120065,505.1548464,494.6098645,500.6355684,3804,25538,201603,498.5
2016-02-01,500.7359968,508.820483,497.3214313,504.5020618,4005,25673,201603,502.35
2016-02-02,507.1634144,507.4646996,492.5008681,493.4047237,3557,26235,201603,491.3
2016-02-03,495.4635059,518.5620376,491.6974409,517.7586105,6039,26178,201603,515.55
2016-02-04,512.4359053,520.0684636,508.1676984,517.8088247,4702,26399,201603,515.6
2016-02-05,517.8590389,521.2233902,500.1334264,500.8364252,5324,27033,201603,498.7
2016-02-08,505.6067742,521.424247,496.2167189,520.3195346,6863,27356,201603,518.1
2016-02-09,519.2148222,521.424247,513.1891183,519.0641796,4470,27198,201603,516.85
2016-02-10,517.9594673,527.5001651,509.7745527,526.947809,6653,27516,201603,524.7
2016-02-11,524.7383842,533.6765117,522.4787452,526.696738,5425,28535,201603,524.45
2016-02-12,528.7053059,533.3250123,522.930673,529.2576621,3609,28405,201603,527
2016-02-16,526.9980232,526.9980232,508.3685552,511.7831207,5826,28117,201603,509.6
2016-02-17,512.7371905,518.7126802,510.4775515,518.1101098,3546,28848,201603,515.9
2016-02-18,516.8547549,520.419963,498.4763579,507.0127718,4259,28442,201603,504.85
2016-02-19,506.560844,507.565128,499.2295709,501.1879246,5175,28429,201603,499.05
2016-02-22,502.1419944,505.305489,498.3257153,500.786211,5499,28171,201603,498.65
2016-02-23,499.8823555,504.6024902,496.3673615,502.1922086,8038,28091,201603,500.05
2016-02-24,503.8418617,503.8920502,487.078919,489.3875878,7447,26671,201606,487.55
2016-02-25,488.8355148,496.4641594,482.2608277,485.3725117,7603,26576,201606,483.55
2016-02-26,486.4264691,496.2132171,482.8129007,484.2683657,5739,26644,201606,482.45
2016-02-29,488.4841956,501.0814969,484.9208156,497.5181169,3797,26266,201606,495.65
2016-03-01,496.5645363,525.2221419,493.1015332,519.2999047,7180,25293,201606,517.35
2016-03-02,518.3965126,524.2183729,511.4705063,517.2421782,3849,25205,201606,515.3
2016-03-03,518.9485855,546.251103,514.6323787,544.2435649,8263,24097,201606,542.2
2016-03-04,543.2899844,565.9751643,537.016428,565.1219606,7339,23807,201606,563
2016-03-07,557.8948237,581.6339611,554.5823859,579.7769884,6391,23465,201606,577.6
2016-03-08,580.178496,583.8422529,560.5046231,568.9864714,4930,23425,201606,566.85
2016-03-09,562.3615958,573.5536205,551.7718326,568.2838331,4431,23202,201606,566.15
2016-03-10,569.1370367,578.1207695,561.2574499,576.1132315,3428,22964,201606,573.95
2016-03-11,574.1558819,588.1082713,571.6464593,582.1358456,3567,22695,201606,579.95
2016-03-14,580.4294383,580.4294383,567.1294987,574.9588971,3777,22368,201606,572.8
2016-03-15,574.3566357,574.6577664,561.2574499,572.8509821,3771,22064,201606,570.7
2016-03-16,571.0441979,587.2048792,566.1759181,579.6766115,3755,22142,201606,577.5
2016-03-17,584.1433837,601.2576455,581.182265,600.0531227,4650,22358,201606,597.8
2016-03-18,597.3429463,599.6516151,587.1546907,592.2739128,2785,22270,201606,590.05
2016-03-21,593.1271164,606.7281867,587.3554445,605.2225332,3364,22373,201606,602.95
2016-03-22,605.0719678,610.4421321,601.0568917,607.8825211,2735,22446,201606,605.6
2016-03-23,609.2877977,610.2915667,582.286411,585.297718,3955,22566,201606,583.1
2016-03-24,585.1973411,588.2086482,572.3490976,574.8083317,4744,22597,201606,572.65
2016-03-28,575.1596509,586.7531831,568.1332677,569.1370367,2646,22625,201606,567
2016-03-29,570.0906173,581.4833957,557.4933161,575.3604047,4293,22670,201606,573.2
2016-03-30,579.7267999,581.4833957,565.3729029,568.4845869,2829,22333,201606,566.35
2016-03-31,567.380441,578.0705811,564.1181916,566.1257297,2881,22247,201606,564
2016-04-01,566.3766719,577.2173774,559.0993465,563.0140457,3791,22162,201606,560.9
2016-04-04,563.4657418,567.8823255,552.0729633,554.482009,3201,22278,201606,552.4
2016-04-05,554.482009,564.6200761,543.0390421,545.69903,4098,22736,201606,543.65
2016-04-06,549.0616563,559.0491581,539.023966,539.9775466,4608,23152,201606,537.95
2016-04-07,545.7492185,546.8533644,535.0088899,535.8119051,4096,23612,201606,533.8
2016-04-08,538.7228353,546.0503492,536.6149204,540.6801849,3671,23729,201606,538.65
2016-04-11,546.5522337,555.6865318,542.4367807,547.5560027,4472,23969,201606,545.5
2016-04-12,549.2624101,557.6940699,543.2899844,546.2009145,3671,24523,201606,544.15
2016-04-13,548.1080757,553.47824,539.6764159,544.5446957,3739,24897,201606,542.5
2016-04-14,547.2046836,570.1408058,537.1168049,563.0140457,5726,24704,201606,560.9
2016-04-15,565.8747874,573.3026782,561.6589575,570.391748,3034,24615,201606,568.25
2016-04-18,571.7970247,572.1483438,563.6163071,570.1408058,2854,24406,201606,568
2016-04-19,569.5887328,588.6101558,566.0755412,584.3441375,4210,24352,201606,582.15
2016-04-20,586.3014871,601.6591531,582.8886724,599.3002959,5193,24285,201606,597.05
